time,day,area,year,air_temp
12,242,khulna,2011,302.0444111
15,242,khulna,2011,303.010262
18,242,khulna,2011,302.3273167
21,242,khulna,2011,301.3614783
0,243,khulna,2011,300.6785341
3,243,khulna,2011,299.7127008
6,243,khulna,2011,299.0297374
9,243,khulna,2011,299.9979849
12,243,khulna,2011,302.051985
15,243,khulna,2011,303.0202626
18,243,khulna,2011,302.3356015
21,243,khulna,2011,301.3673363
0,244,khulna,2011,300.6826762
3,244,khulna,2011,299.7144161
6,244,khulna,2011,298.8997913
9,244,khulna,2011,299.6690507
12,244,khulna,2011,301.3009254
15,244,khulna,2011,302.0702087
18,244,khulna,2011,301.5262548
21,244,khulna,2011,300.7569815
0,245,khulna,2011,300.2130284
3,245,khulna,2011,299.4437592
6,245,khulna,2011,298.449765
9,245,khulna,2011,299.3160918
12,245,khulna,2011,301.1538813
15,245,khulna,2011,302.020235
18,245,khulna,2011,301.4076434
21,245,khulna,2011,300.5413009
0,246,khulna,2011,299.9287103
3,246,khulna,2011,299.0623723
6,246,khulna,2011,298.1696755
9,246,khulna,2011,299.3660315
12,246,khulna,2011,301.9039314
15,246,khulna,2011,303.1003245
18,246,khulna,2011,302.2543647
21,246,khulna,2011,301.0579869
0,247,khulna,2011,300.2120284
3,247,khulna,2011,299.015657
6,247,khulna,2011,298.1596801
9,247,khulna,2011,299.3390493
12,247,khulna,2011,301.8409141
15,247,khulna,2011,303.0203199
18,247,khulna,2011,302.1863717
21,247,khulna,2011,301.006981
0,248,khulna,2011,300.1730341
3,248,khulna,2011,298.9936497
6,248,khulna,2011,298.4496952
9,248,khulna,2011,299.5732507
12,248,khulna,2011,301.9567144
15,248,khulna,2011,303.0803048
18,248,khulna,2011,302.2858233
21,248,khulna,2011,301.1622474
0,249,khulna,2011,300.3677671
3,249,khulna,2011,299.2441972
6,249,khulna,2011,299.1797525
9,249,khulna,2011,300.0921863
12,249,khulna,2011,302.0277854
15,249,khulna,2011,302.9402475
18,249,khulna,2011,302.295053
21,249,khulna,2011,301.3826026
0,250,khulna,2011,300.7374091
3,250,khulna,2011,299.8249636
6,250,khulna,2011,298.5397163
9,250,khulna,2011,299.5856178
12,250,khulna,2011,301.8043497
15,250,khulna,2011,302.8502837
18,250,khulna,2011,302.1107124
21,250,khulna,2011,301.0647918
0,251,khulna,2011,300.3252216
3,251,khulna,2011,299.2793067
6,251,khulna,2011,299.2897768
9,251,khulna,2011,300.1124233
12,251,khulna,2011,301.8575512
15,251,khulna,2011,302.6802232
18,251,khulna,2011,302.0985185
21,251,khulna,2011,301.2758571
0,252,khulna,2011,300.6941534
3,252,khulna,2011,299.8714964
6,252,khulna,2011,299.0697558
9,252,khulna,2011,299.9700562
12,252,khulna,2011,301.8799159
15,252,khulna,2011,302.7802442
18,252,khulna,2011,302.1436294
21,252,khulna,2011,301.2433127
0,253,khulna,2011,300.6066989
3,253,khulna,2011,299.7063869
6,253,khulna,2011,298.3095892
9,253,khulna,2011,299.8238411
12,253,khulna,2011,303.0361119
15,253,khulna,2011,304.5504108
18,253,khulna,2011,303.4796624
21,253,khulna,2011,301.9653831
0,254,khulna,2011,300.8946364
3,254,khulna,2011,299.3803651
6,254,khulna,2011,298.2395807
9,254,khulna,2011,299.7853794
12,254,khulna,2011,303.0645726
15,254,khulna,2011,304.6104193
18,254,khulna,2011,303.5173637
21,254,khulna,2011,301.9715369
0,255,khulna,2011,300.878483
3,255,khulna,2011,299.3326644
6,255,khulna,2011,299.0496169
9,255,khulna,2011,300.4619479
12,255,khulna,2011,303.4580082
15,255,khulna,2011,304.8703831
18,255,khulna,2011,303.8717044
21,255,khulna,2011,302.4593477
0,256,khulna,2011,301.4606705
3,256,khulna,2011,300.0483213
6,256,khulna,2011,299.5495965
9,256,khulna,2011,301.0371548
12,256,khulna,2011,304.192799
15,256,khulna,2011,305.6804035
18,256,khulna,2011,304.6285306
21,256,khulna,2011,303.1409452
0,257,khulna,2011,302.0890739
3,257,khulna,2011,300.6014965
6,257,khulna,2011,298.5698124
9,257,khulna,2011,299.2614178
12,257,khulna,2011,300.7285607
15,257,khulna,2011,301.4201876
18,257,khulna,2011,300.9311439
21,257,khulna,2011,300.2395259
0,258,khulna,2011,299.750483
3,258,khulna,2011,299.0588687
6,258,khulna,2011,298.5798229
9,258,khulna,2011,299.2326014
12,258,khulna,2011,300.6173784
15,258,khulna,2011,301.2701771
18,258,khulna,2011,300.8085885
21,258,khulna,2011,300.1557981
0,259,khulna,2011,299.6942102
3,259,khulna,2011,299.0414234
6,259,khulna,2011,299.0398315
9,259,khulna,2011,299.661063
12,259,khulna,2011,300.9789177
15,259,khulna,2011,301.6001685
18,259,khulna,2011,301.1608872
21,259,khulna,2011,300.5396443
0,260,khulna,2011,300.1003637
3,260,khulna,2011,299.4791241
6,260,khulna,2011,298.9898196
9,260,khulna,2011,299.6547315
12,260,khulna,2011,301.0652479
15,260,khulna,2011,301.7301804
18,260,khulna,2011,301.260012
21,260,khulna,2011,300.5950881
0,261,khulna,2011,300.1249205
3,261,khulna,2011,299.4600001
6,261,khulna,2011,299.2798038
9,261,khulna,2011,300.0029562
12,261,khulna,2011,301.5370214
15,261,khulna,2011,302.2601962
18,261,khulna,2011,301.7488452
21,261,khulna,2011,301.0256797
0,262,khulna,2011,300.5143296
3,262,khulna,2011,299.7911679
6,262,khulna,2011,298.6697104
9,262,khulna,2011,299.7374521
12,262,khulna,2011,302.0025148
15,262,khulna,2011,303.0702896
18,262,khulna,2011,302.3152748
21,262,khulna,2011,301.2475137
0,263,khulna,2011,300.4925
3,263,khulna,2011,299.4247446
6,263,khulna,2011,298.2297281
9,263,khulna,2011,299.2319493
12,263,khulna,2011,301.3580196
15,263,khulna,2011,302.3602719
18,263,khulna,2011,301.6515875
21,263,khulna,2011,300.6493481
0,264,khulna,2011,299.9406648
3,264,khulna,2011,298.9384307
6,264,khulna,2011,298.3297472
9,264,khulna,2011,299.2615945
12,264,khulna,2011,301.2383766
15,264,khulna,2011,302.1702528
18,264,khulna,2011,301.5113307
21,264,khulna,2011,300.5794665
0,265,khulna,2011,299.9205455
3,265,khulna,2011,298.9886862
6,265,khulna,2011,298.6896867
9,265,khulna,2011,299.844789
12,265,khulna,2011,302.2951751
15,265,khulna,2011,303.4503133
18,265,khulna,2011,302.6335246
21,265,khulna,2011,301.4784012
0,266,khulna,2011,300.6616137
3,266,khulna,2011,299.5064964
6,266,khulna,2011,298.2397163
9,266,khulna,2011,299.2856178
12,266,khulna,2011,301.5043497
15,266,khulna,2011,302.5502837
18,266,khulna,2011,301.8107124
21,266,khulna,2011,300.7647918
0,267,khulna,2011,300.0252216
3,267,khulna,2011,298.9793067
6,267,khulna,2011,298.2696412
9,267,khulna,2011,299.5921849
12,267,khulna,2011,302.397774
15,267,khulna,2011,303.7203588
18,267,khulna,2011,302.7851699
21,267,khulna,2011,301.4626022
0,268,khulna,2011,300.5274148
3,268,khulna,2011,299.2048541
6,268,khulna,2011,298.4596439
9,268,khulna,2011,299.7724808
12,268,khulna,2011,302.5574784
15,268,khulna,2011,303.8703561
18,268,khulna,2011,302.9420311
21,268,khulna,2011,301.6291702
0,269,khulna,2011,300.7008466
3,269,khulna,2011,299.3879928
6,269,khulna,2011,298.3695767
9,269,khulna,2011,299.9299356
12,269,khulna,2011,303.240016
15,269,khulna,2011,304.8004233
18,269,khulna,2011,303.697072
21,269,khulna,2011,302.1366848
0,270,khulna,2011,301.0333353
3,270,khulna,2011,299.4729563
6,270,khulna,2011,298.499555
9,270,khulna,2011,300.1399945
12,270,khulna,2011,303.6199546
15,270,khulna,2011,305.260445
18,270,khulna,2011,304.1004676
21,270,khulna,2011,302.4599983
0,271,khulna,2011,301.3000228
3,271,khulna,2011,299.6595622
6,271,khulna,2011,298.2196136
9,271,khulna,2011,299.6440781
12,271,khulna,2011,302.6658777
15,271,khulna,2011,304.0903864
18,271,khulna,2011,303.083128
21,271,khulna,2011,301.6586376
0,272,khulna,2011,300.6513807
3,272,khulna,2011,299.2268979
6,272,khulna,2011,296.9595056
9,272,khulna,2011,298.7819466
12,272,khulna,2011,302.6479969
15,272,khulna,2011,304.4704944
18,272,khulna,2011,303.1818213
21,272,khulna,2011,301.3593472
0,273,khulna,2011,300.0706762
3,273,khulna,2011,298.2482118
6,273,khulna,2011,296.7594319
9,273,khulna,2011,298.8536616
12,273,khulna,2011,303.2962734
15,273,khulna,2011,305.3905681
18,273,khulna,2011,303.9097094
21,273,khulna,2011,301.8154416
0,274,khulna,2011,300.3345853
3,274,khulna,2011,298.2403286
6,274,khulna,2011,297.8095122
9,274,khulna,2011,299.6076863
12,274,khulna,2011,303.4222579
15,274,khulna,2011,305.2204878
18,274,khulna,2011,303.9489741
21,274,khulna,2011,302.1507674
0,275,khulna,2011,300.8792557
3,275,khulna,2011,299.0810585
6,275,khulna,2011,297.0394931
9,275,khulna,2011,298.9080411
12,275,khulna,2011,302.8719009
15,275,khulna,2011,304.7405069
18,275,khulna,2011,303.4192309
21,275,khulna,2011,301.550649
0,276,khulna,2011,300.2293751
3,276,khulna,2011,298.3608031
6,276,khulna,2011,295.9993944
9,276,khulna,2011,298.2319452
12,276,khulna,2011,302.9679855
15,276,khulna,2011,305.2006056
18,276,khulna,2011,303.6219382
21,276,khulna,2011,301.3893468
0,277,khulna,2011,299.8106819
3,277,khulna,2011,297.5781024
6,277,khulna,2011,296.639449
9,277,khulna,2011,298.6705849
12,277,khulna,2011,302.979352
15,277,khulna,2011,305.010551
18,277,khulna,2011,303.5743068
21,277,khulna,2011,301.543134
0,278,khulna,2011,300.1068921
3,278,khulna,2011,298.0757301
6,278,khulna,2011,297.5295017
9,278,khulna,2011,299.3665027
12,278,khulna,2011,303.2634402
15,278,khulna,2011,305.1004983
18,278,khulna,2011,303.8015296
21,278,khulna,2011,301.9644952
0,279,khulna,2011,300.6655285
3,279,khulna,2011,298.8285038
6,279,khulna,2011,298.3895846
9,279,khulna,2011,299.9208233
12,279,khulna,2011,303.1691292
15,279,khulna,2011,304.7004154
18,279,khulna,2011,303.6176554
21,279,khulna,2011,302.086389
0,280,khulna,2011,301.0036307
3,280,khulna,2011,299.4723724
6,280,khulna,2011,298.5596097
9,280,khulna,2011,299.9986342
12,280,khulna,2011,303.0513211
15,280,khulna,2011,304.4903903
18,280,khulna,2011,303.4728363
21,280,khulna,2011,302.0337855
0,281,khulna,2011,301.016233
3,281,khulna,2011,299.5771899
6,281,khulna,2011,298.669638
9,281,khulna,2011,300.0043151
12,281,khulna,2011,302.8356435
15,281,khulna,2011,304.170362
18,281,khulna,2011,303.2265935
21,281,khulna,2011,301.8918921
0,282,khulna,2011,300.948125
3,282,khulna,2011,299.6134308
6,282,khulna,2011,298.5496393
9,282,khulna,2011,299.879463
12,282,khulna,2011,302.7004957
15,282,khulna,2011,304.0303607
18,282,khulna,2011,303.0900241
21,282,khulna,2011,301.7601761
0,283,khulna,2011,300.8198409
3,283,khulna,2011,299.4900001
6,283,khulna,2011,297.5995228
9,283,khulna,2011,299.3588699
12,283,khulna,2011,303.0910755
15,283,khulna,2011,304.8504772
18,283,khulna,2011,303.6064187
21,283,khulna,2011,301.8470396
0,284,khulna,2011,300.602983
3,284,khulna,2011,298.8436133
6,284,khulna,2011,297.7595451
9,284,khulna,2011,299.4363849
12,284,khulna,2011,302.993563
15,284,khulna,2011,304.6704549
18,284,khulna,2011,303.4847384
21,284,khulna,2011,301.8078681
0,285,khulna,2011,300.6221535
3,285,khulna,2011,298.9452921
6,285,khulna,2011,297.2095017
9,285,khulna,2011,299.0465027
12,285,khulna,2011,302.9434402
15,285,khulna,2011,304.7804983
18,285,khulna,2011,303.4815296
21,285,khulna,2011,301.6444952
0,286,khulna,2011,300.3455285
3,286,khulna,2011,298.5085038
6,286,khulna,2011,295.7594069
9,286,khulna,2011,297.9458507
12,286,khulna,2011,302.5840815
15,286,khulna,2011,304.7705931
18,286,khulna,2011,303.2245286
21,286,khulna,2011,301.0380451
0,287,khulna,2011,299.491983
3,287,khulna,2011,297.3055111
6,287,khulna,2011,296.7194471
9,287,khulna,2011,298.757863
12,287,khulna,2011,303.0820737
15,287,khulna,2011,305.1205529
18,287,khulna,2011,303.679161
21,287,khulna,2011,301.640708
0,288,khulna,2011,300.1993182
3,288,khulna,2011,298.1608761
6,288,khulna,2011,298.5896057
9,288,khulna,2011,300.0431904
12,288,khulna,2011,303.1267645
15,288,khulna,2011,304.5803943
18,288,khulna,2011,303.5525446
21,288,khulna,2011,302.0989334
0,289,khulna,2011,301.0710853
3,289,khulna,2011,299.6174819
6,289,khulna,2011,297.9395267
9,289,khulna,2011,299.6843137
12,289,khulna,2011,303.3856322
15,289,khulna,2011,305.1304733
18,289,khulna,2011,303.8967104
21,289,khulna,2011,302.1518917
0,290,khulna,2011,300.9181307
3,290,khulna,2011,299.1733213
6,290,khulna,2011,298.2995886
9,290,khulna,2011,299.8162671
12,290,khulna,2011,303.0336858
15,290,khulna,2011,304.5504114
18,290,khulna,2011,303.4779472
21,290,khulna,2011,301.961241
0,291,khulna,2011,300.8887785
3,291,khulna,2011,299.3720804
6,291,khulna,2011,297.5796788
9,291,khulna,2011,298.7639014
12,291,khulna,2011,301.2760619
15,291,khulna,2011,302.4603212
18,291,khulna,2011,301.6229411
21,291,khulna,2011,300.438697
0,292,khulna,2011,299.6013182
3,292,khulna,2011,298.4170804
6,292,khulna,2011,297.2797248
9,292,khulna,2011,298.2940794
12,292,khulna,2011,300.4458891
15,292,khulna,2011,301.4602752
18,292,khulna,2011,300.7430111
21,292,khulna,2011,299.728638
0,293,khulna,2011,299.011375
3,293,khulna,2011,297.9970074
6,293,khulna,2011,296.4495386
9,293,khulna,2011,298.1506452
12,293,khulna,2011,301.759302
15,293,khulna,2011,303.4604614
18,293,khulna,2011,302.2575855
21,293,khulna,2011,300.556448
0,294,khulna,2011,299.3535739
3,294,khulna,2011,297.6524454
6,294,khulna,2011,296.8896617
9,294,khulna,2011,298.1369781
12,294,khulna,2011,300.7829832
15,294,khulna,2011,302.0303383
18,294,khulna,2011,301.1483437
21,294,khulna,2011,299.9010046
0,295,khulna,2011,299.0190114
3,295,khulna,2011,297.7716789
6,295,khulna,2011,296.1795939
9,295,khulna,2011,297.6768589
12,295,khulna,2011,300.8530946
15,295,khulna,2011,302.3504061
18,295,khulna,2011,301.2916694
21,295,khulna,2011,299.7943772
0,296,khulna,2011,298.7356421
3,296,khulna,2011,297.2383578
6,296,khulna,2011,295.689503
9,296,khulna,2011,297.5216507
12,296,khulna,2011,301.4082925
15,296,khulna,2011,303.240497
18,296,khulna,2011,301.9449602
21,296,khulna,2011,300.1127792
0,297,khulna,2011,298.8172444
3,297,khulna,2011,296.9850731
6,297,khulna,2011,295.1694615
9,297,khulna,2011,297.1544904
12,297,khulna,2011,301.365448
15,297,khulna,2011,303.3505385
18,297,khulna,2011,301.9468972
21,297,khulna,2011,299.9618323
0,298,khulna,2011,298.5581932
3,298,khulna,2011,296.5731389
6,298,khulna,2011,294.3194313
9,298,khulna,2011,296.4160877
12,298,khulna,2011,300.8638473
15,298,khulna,2011,302.9605687
18,298,khulna,2011,301.4779941
21,298,khulna,2011,299.3812996
0,299,khulna,2011,297.8987273
3,299,khulna,2011,295.802044
6,299,khulna,2011,294.7394207
9,299,khulna,2011,296.8749041
12,299,khulna,2011,301.4050296
15,299,khulna,2011,303.5405793
18,299,khulna,2011,302.0305496
21,299,khulna,2011,299.8950274
0,300,khulna,2011,298.3850001
3,300,khulna,2011,296.2494892
6,300,khulna,2011,293.6293516
9,300,khulna,2011,296.019637
12,300,khulna,2011,301.0902888
15,300,khulna,2011,303.4806484
18,300,khulna,2011,301.7904447
21,300,khulna,2011,299.4001159
0,301,khulna,2011,297.7099148
3,301,khulna,2011,295.3195987
6,301,khulna,2011,293.20937
9,301,khulna,2011,295.5317082
12,301,khulna,2011,300.4582197
15,301,khulna,2011,302.78063
18,301,khulna,2011,301.1384727
21,301,khulna,2011,298.8160923
0,302,khulna,2011,297.1739376
3,302,khulna,2011,294.8515695
6,302,khulna,2011,292.9593727
9,302,khulna,2011,295.2720041
12,302,khulna,2011,300.1779241
15,302,khulna,2011,302.4906273
18,302,khulna,2011,300.8553338
21,302,khulna,2011,298.5426603
0,303,khulna,2011,296.9073694
3,303,khulna,2011,294.5947082
6,303,khulna,2011,290.6892805
9,303,khulna,2011,293.3416479
12,303,khulna,2011,298.9682697
15,303,khulna,2011,301.6207195
18,303,khulna,2011,299.745194
21,303,khulna,2011,297.0927783
0,304,khulna,2011,295.2172558
3,304,khulna,2011,292.5648542
6,304,khulna,2011,290.9892891
9,304,khulna,2011,293.6101096
12,304,khulna,2011,299.1698091
15,304,khulna,2011,301.7907109
18,304,khulna,2011,299.9374927
21,304,khulna,2011,297.3166245
0,305,khulna,2011,295.4634092
3,305,khulna,2011,292.842555
6,305,khulna,2011,291.4193233
9,305,khulna,2011,293.9139562
12,305,khulna,2011,299.2059664
15,305,khulna,2011,301.7006767
18,305,khulna,2011,299.9366875
21,305,khulna,2011,297.4420093
0,306,khulna,2011,295.6780228
3,306,khulna,2011,293.1833579
6,306,khulna,2011,291.5893213
9,306,khulna,2011,294.0912342
12,306,khulna,2011,299.3986881
15,306,khulna,2011,301.9006787
18,306,khulna,2011,300.1315416
21,306,khulna,2011,297.6295832
0,307,khulna,2011,295.8604489
3,307,khulna,2011,293.3585039
6,307,khulna,2011,291.949349
9,307,khulna,2011,294.3493411
12,307,khulna,2011,299.4405844
15,307,khulna,2011,301.840651
18,307,khulna,2011,300.1435836
21,307,khulna,2011,297.7435478
0,308,khulna,2011,296.046483
3,308,khulna,2011,293.6464601
6,308,khulna,2011,292.6094122
9,308,khulna,2011,294.7764425
12,308,khulna,2011,299.3734903
15,308,khulna,2011,301.5405878
18,308,khulna,2011,300.0082509
21,308,khulna,2011,297.8411812
0,309,khulna,2011,296.3088467
3,309,khulna,2011,294.1417885
6,309,khulna,2011,291.7693246
9,309,khulna,2011,294.2591041
12,309,khulna,2011,299.5408186
15,309,khulna,2011,302.0306754
18,309,khulna,2011,300.270118
21,309,khulna,2011,297.7802933
0,310,khulna,2011,296.0197387
3,310,khulna,2011,293.5299272
6,310,khulna,2011,291.8893444
9,310,khulna,2011,294.3063233
12,310,khulna,2011,299.4336017
15,310,khulna,2011,301.8506556
18,310,khulna,2011,300.1415766
21,310,khulna,2011,297.7245537
0,311,khulna,2011,296.0154773
3,311,khulna,2011,293.5984674
6,311,khulna,2011,291.8693542
9,311,khulna,2011,294.2499329
12,311,khulna,2011,299.2999932
15,311,khulna,2011,301.6806458
18,311,khulna,2011,299.9973059
21,311,khulna,2011,297.6166839
0,312,khulna,2011,295.9333467
3,312,khulna,2011,293.5527374
6,312,khulna,2011,290.7392338
9,312,khulna,2011,293.5638959
12,312,khulna,2011,299.5560164
15,312,khulna,2011,302.3807662
18,312,khulna,2011,300.3834088
21,312,khulna,2011,297.5586953
0,313,khulna,2011,295.561341
3,313,khulna,2011,292.7366426
6,313,khulna,2011,289.6091298
9,313,khulna,2011,292.8172082
12,313,khulna,2011,299.6226922
15,313,khulna,2011,302.8308702
18,313,khulna,2011,300.5623938
21,313,khulna,2011,297.3542571
0,314,khulna,2011,295.0857842
3,314,khulna,2011,291.8776645
6,314,khulna,2011,289.2690778
9,314,khulna,2011,292.6688644
12,314,khulna,2011,299.8810301
15,314,khulna,2011,303.2809222
18,314,khulna,2011,300.8768863
21,314,khulna,2011,297.4770379
0,315,khulna,2011,295.0730058
3,315,khulna,2011,291.6731755
6,315,khulna,2011,290.5491732
9,315,khulna,2011,293.5970904
12,315,khulna,2011,300.062815
15,315,khulna,2011,303.1108268
18,315,khulna,2011,300.9556026
21,315,khulna,2011,297.90763
0,316,khulna,2011,295.7524092
3,316,khulna,2011,292.7044528
6,316,khulna,2011,292.5793115
9,316,khulna,2011,295.1176247
12,316,khulna,2011,300.5022966
15,316,khulna,2011,303.0406885
18,316,khulna,2011,301.2458124
21,316,khulna,2011,298.707453
0,317,khulna,2011,296.9125796
3,317,khulna,2011,294.3742338
6,317,khulna,2011,293.1493365
9,317,khulna,2011,295.5954356
12,317,khulna,2011,300.7844885
15,317,khulna,2011,303.2306635
18,317,khulna,2011,301.5009932
21,317,khulna,2011,299.0548496
0,318,khulna,2011,297.3251819
3,318,khulna,2011,294.8790513
6,318,khulna,2011,293.8393766
9,318,khulna,2011,296.1374479
12,318,khulna,2011,301.0124807
15,318,khulna,2011,303.3106234
18,318,khulna,2011,301.6856255
21,318,khulna,2011,299.3875124
0,319,khulna,2011,297.7625171
3,319,khulna,2011,295.4644163
6,319,khulna,2011,292.28932
9,319,khulna,2011,294.7960863
12,319,khulna,2011,300.1138359
15,319,khulna,2011,302.62068
18,319,khulna,2011,300.8481111
21,319,khulna,2011,298.3412992
0,320,khulna,2011,296.568733
3,320,khulna,2011,294.0619345
6,320,khulna,2011,292.7093556
9,320,khulna,2011,295.0850808
12,320,khulna,2011,300.1248454
15,320,khulna,2011,302.5006444
18,320,khulna,2011,300.8207364
21,320,khulna,2011,298.444968
0,321,khulna,2011,296.7650626
3,321,khulna,2011,294.3893068
6,321,khulna,2011,291.1892562
9,321,khulna,2011,293.931411
12,321,khulna,2011,299.7485039
15,321,khulna,2011,302.4907438
18,321,khulna,2011,300.5517285
21,321,khulna,2011,297.8095238
0,322,khulna,2011,295.8705114
3,322,khulna,2011,293.1283214
6,322,khulna,2011,290.1692219
9,322,khulna,2011,293.0375644
12,322,khulna,2011,299.1223466
15,322,khulna,2011,301.9907781
18,322,khulna,2011,299.9625337
21,322,khulna,2011,297.0941391
0,323,khulna,2011,295.0658978
3,323,khulna,2011,292.1975185
6,323,khulna,2011,290.1392252
9,323,khulna,2011,292.9954342
12,323,khulna,2011,299.0544771
15,323,khulna,2011,301.9107748
18,323,khulna,2011,299.8911101
21,323,khulna,2011,297.0348491
0,324,khulna,2011,295.0151876
3,324,khulna,2011,292.1589419
6,324,khulna,2011,290.4292015
9,324,khulna,2011,293.3727712
12,324,khulna,2011,299.6171374
15,324,khulna,2011,302.5607985
18,324,khulna,2011,300.4793598
21,324,khulna,2011,297.5357366
0,325,khulna,2011,295.4543012
3,325,khulna,2011,292.5106937
6,325,khulna,2011,291.0292384
9,325,khulna,2011,293.8369137
12,325,khulna,2011,299.7929992
15,325,khulna,2011,302.6007616
18,325,khulna,2011,300.6154158
21,325,khulna,2011,297.8076894
0,326,khulna,2011,295.8223467
3,326,khulna,2011,293.0146353
6,326,khulna,2011,290.9092088
9,326,khulna,2011,293.8260849
12,326,khulna,2011,300.0138245
15,326,khulna,2011,302.9307912
18,326,khulna,2011,300.868228
21,326,khulna,2011,297.9512988
0,327,khulna,2011,295.8887387
3,327,khulna,2011,292.9718251
6,327,khulna,2011,289.3290837
9,327,khulna,2011,292.7070301
12,327,khulna,2011,299.872865
15,327,khulna,2011,303.2509163
18,327,khulna,2011,300.8623239
21,327,khulna,2011,297.4843161
0,328,khulna,2011,295.0957274
3,328,khulna,2011,291.7177375
6,328,khulna,2011,289.4290376
9,328,khulna,2011,292.976852
12,328,khulna,2011,300.5030378
15,328,khulna,2011,304.0509624
18,328,khulna,2011,301.542254
21,328,khulna,2011,297.9943751
0,329,khulna,2011,295.4856706
3,329,khulna,2011,291.9378105
6,329,khulna,2011,289.7890837
9,329,khulna,2011,293.1670301
12,329,khulna,2011,300.332865
15,329,khulna,2011,303.7109163
18,329,khulna,2011,301.3223239
21,329,khulna,2011,297.9443161
0,330,khulna,2011,295.5557274
3,330,khulna,2011,292.1777375
6,330,khulna,2011,289.1291324
9,330,khulna,2011,292.3275041
12,330,khulna,2011,299.1123966
15,330,khulna,2011,302.3108676
18,330,khulna,2011,300.049255
21,330,khulna,2011,296.8508251
0,331,khulna,2011,294.589216
3,331,khulna,2011,291.3908032
6,331,khulna,2011,288.6691429
9,331,khulna,2011,291.8286877
12,331,khulna,2011,298.5312143
15,331,khulna,2011,301.6908571
18,331,khulna,2011,299.4566995
21,331,khulna,2011,296.2970973
0,332,khulna,2011,294.0629433
3,332,khulna,2011,290.9033579
6,332,khulna,2011,287.639116
9,332,khulna,2011,290.8981548
12,332,khulna,2011,297.8117441
15,332,khulna,2011,301.070884
18,332,khulna,2011,298.7663728
21,332,khulna,2011,295.5072748
0,333,khulna,2011,293.2027671
3,333,khulna,2011,289.9436864
6,333,khulna,2011,287.689116
9,333,khulna,2011,290.9481548
12,333,khulna,2011,297.8617441
15,333,khulna,2011,301.120884
18,333,khulna,2011,298.8163728
21,333,khulna,2011,295.5572748
0,334,khulna,2011,293.2527671
3,334,khulna,2011,289.9936864
6,334,khulna,2011,287.5591054
9,334,khulna,2011,290.8569712
12,334,khulna,2011,297.8529264
15,334,khulna,2011,301.1508946
18,334,khulna,2011,298.8189283
21,334,khulna,2011,295.5210025
0,335,khulna,2011,293.1890399
3,335,khulna,2011,289.8911317
6,335,khulna,2011,288.7291528
9,335,khulna,2011,291.8522973
12,335,khulna,2011,298.4776058
15,335,khulna,2011,301.6008472
18,335,khulna,2011,299.3924288
21,335,khulna,2011,296.2692276
0,336,khulna,2011,294.0608126
3,336,khulna,2011,290.937628
6,336,khulna,2011,288.2690159
9,336,khulna,2011,291.896911
12,336,khulna,2011,299.5929764
15,336,khulna,2011,303.2209841
18,336,khulna,2011,300.6556496
21,336,khulna,2011,297.0276886
0,337,khulna,2011,294.4623581
3,337,khulna,2011,290.8344164
6,337,khulna,2011,290.3092154
9,337,khulna,2011,293.2018247
12,337,khulna,2011,299.3380856
15,337,khulna,2011,302.2307846
18,337,khulna,2011,300.1853808
21,337,khulna,2011,297.2927189
0,338,khulna,2011,295.2473183
3,338,khulna,2011,292.3546718
6,338,khulna,2011,290.9192292
9,338,khulna,2011,293.7608781
12,338,khulna,2011,299.7890337
15,338,khulna,2011,302.6307708
18,338,khulna,2011,300.6214018
21,338,khulna,2011,297.7797012
0,339,khulna,2011,295.7703353
3,339,khulna,2011,292.9286499
6,339,khulna,2011,290.1991877
9,339,khulna,2011,293.1937178
12,339,khulna,2011,299.5461893
15,339,khulna,2011,302.5408123
18,339,khulna,2011,300.4233389
21,339,khulna,2011,297.4287543
0,340,khulna,2011,295.3112842
3,340,khulna,2011,292.3167156
6,340,khulna,2011,289.4291666
9,340,khulna,2011,292.5013507
12,340,khulna,2011,299.018554
15,340,khulna,2011,302.0908334
18,340,khulna,2011,299.9184498
21,340,khulna,2011,296.8462099
0,341,khulna,2011,294.6738296
3,341,khulna,2011,291.6016061
6,341,khulna,2011,288.1990817
9,341,khulna,2011,291.5843082
12,341,khulna,2011,298.7655867
15,341,khulna,2011,302.1509183
18,341,khulna,2011,299.757178
21,341,khulna,2011,296.37189
0,342,khulna,2011,293.9781535
3,342,khulna,2011,290.5928835
6,342,khulna,2011,288.4090712
9,342,khulna,2011,291.8331246
12,342,khulna,2011,299.0967691
15,342,khulna,2011,302.5209288
18,342,khulna,2011,300.0997335
21,342,khulna,2011,296.6756178
0,343,khulna,2011,294.2544262
3,343,khulna,2011,290.8303288
6,343,khulna,2011,288.349089
9,343,khulna,2011,291.7076219
12,343,khulna,2011,298.8322738
15,343,khulna,2011,302.190911
18,343,khulna,2011,299.8160462
21,343,khulna,2011,296.4574522
0,344,khulna,2011,294.082591
3,344,khulna,2011,290.7240149
6,344,khulna,2011,287.7890798
9,344,khulna,2011,291.1815863
12,344,khulna,2011,298.3783084
15,344,khulna,2011,301.7709202
18,344,khulna,2011,299.3720322
21,344,khulna,2011,295.979464
0,345,khulna,2011,293.5805796
3,345,khulna,2011,290.1880295
6,345,khulna,2011,288.3191186
9,345,khulna,2011,291.5684507
12,345,khulna,2011,298.4614485
15,345,khulna,2011,301.7108814
18,345,khulna,2011,299.413234
